file,gps_week,gps_tow_s,constellation,prn,elevation_deg,azimuth_deg,snr_dbhz,has_signal
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,69,45.0,14.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,70,28.0,311.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,79,47.0,95.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,80,25.0,160.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,84,37.0,241.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,GLONASS,85,0.0,0.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,Galileo,2,0.0,0.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,Galileo,13,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,Galileo,26,61.0,272.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,Galileo,29,33.0,270.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,QZSS,3,43.0,168.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,QZSS,7,53.0,169.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,1,48.0,147.0,43.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,2,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,3,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,4,37.0,120.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,6,69.0,38.0,37.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,7,58.0,188.0,35.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,10,48.0,189.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,11,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,20,58.0,27.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,29,21.0,231.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,32,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,35,17.0,286.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443090.000,BDS,37,46.0,78.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,13,27.0,136.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,15,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,18,47.0,215.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,20,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,24,66.0,46.0,38.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GPS,32,0.0,0.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,68,20.0,67.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,69,45.0,14.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,70,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,79,47.0,95.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,80,25.0,160.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,84,37.0,241.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,GLONASS,85,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,Galileo,2,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,Galileo,13,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,Galileo,26,61.0,272.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,Galileo,29,33.0,270.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,QZSS,3,43.0,168.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,QZSS,7,53.0,169.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,1,48.0,147.0,35.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,2,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,3,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,4,37.0,120.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,6,69.0,38.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,7,58.0,188.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,10,48.0,189.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,11,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,20,58.0,27.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,29,21.0,231.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,32,0.0,0.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,35,17.0,286.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443091.000,BDS,37,46.0,78.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,13,27.0,136.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,15,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,18,47.0,215.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,20,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,24,66.0,46.0,38.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GPS,32,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,68,20.0,67.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,69,45.0,14.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,70,0.0,0.0,20.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,79,47.0,95.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,80,25.0,160.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,84,37.0,241.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,GLONASS,85,0.0,0.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,Galileo,2,0.0,0.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,Galileo,13,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,Galileo,26,61.0,272.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,Galileo,29,33.0,270.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,QZSS,3,43.0,168.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,QZSS,7,53.0,169.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,1,48.0,147.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,2,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,4,37.0,120.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,6,69.0,38.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,7,58.0,188.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,10,48.0,189.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,11,0.0,0.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,20,58.0,27.0,37.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,29,21.0,231.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,32,0.0,0.0,20.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,35,17.0,286.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443092.000,BDS,37,46.0,78.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,13,27.0,136.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,15,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,18,47.0,215.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,20,0.0,0.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,24,66.0,46.0,37.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GPS,32,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,68,20.0,67.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,69,45.0,14.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,79,47.0,95.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,80,25.0,160.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,84,37.0,241.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,GLONASS,85,0.0,0.0,20.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,Galileo,2,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,Galileo,13,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,Galileo,26,61.0,272.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,Galileo,29,33.0,270.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,QZSS,3,43.0,168.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,QZSS,7,53.0,169.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,1,48.0,147.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,2,0.0,0.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,3,0.0,0.0,37.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,4,37.0,120.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,6,69.0,38.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,7,58.0,188.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,10,48.0,189.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,11,0.0,0.0,19.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,20,58.0,27.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,29,21.0,231.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,35,17.0,286.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443093.000,BDS,37,46.0,78.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,13,27.0,136.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,15,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,18,47.0,215.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,20,0.0,0.0,19.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,24,66.0,46.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GPS,32,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,68,20.0,67.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,69,45.0,14.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,79,47.0,95.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,80,25.0,160.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,84,37.0,241.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,GLONASS,85,0.0,0.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,Galileo,2,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,Galileo,13,0.0,0.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,Galileo,26,61.0,272.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,Galileo,29,33.0,270.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,QZSS,3,43.0,168.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,QZSS,7,53.0,169.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,1,48.0,147.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,2,0.0,0.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,3,0.0,0.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,4,37.0,120.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,6,69.0,38.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,7,58.0,188.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,10,48.0,189.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,11,0.0,0.0,16.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,20,58.0,27.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,29,21.0,231.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,35,17.0,286.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443094.000,BDS,37,46.0,78.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GPS,13,27.0,136.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GPS,15,0.0,0.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GPS,18,47.0,215.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GPS,24,66.0,46.0,36.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GPS,32,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GLONASS,68,20.0,67.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GLONASS,69,45.0,14.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GLONASS,79,47.0,95.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GLONASS,80,25.0,160.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,GLONASS,84,37.0,241.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,Galileo,2,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,Galileo,13,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,Galileo,26,61.0,272.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,Galileo,29,33.0,270.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,QZSS,3,43.0,168.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,QZSS,7,53.0,169.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,1,48.0,147.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,2,0.0,0.0,37.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,3,0.0,0.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,4,37.0,120.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,6,69.0,38.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,7,58.0,188.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,10,48.0,189.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,20,58.0,27.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,29,21.0,231.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,35,17.0,286.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443095.000,BDS,37,46.0,78.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GPS,13,27.0,136.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GPS,15,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GPS,18,47.0,215.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GPS,24,66.0,46.0,35.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GPS,32,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GLONASS,68,20.0,67.0,27.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GLONASS,69,45.0,14.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GLONASS,79,47.0,95.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GLONASS,80,25.0,160.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,GLONASS,84,37.0,241.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,Galileo,2,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,Galileo,13,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,Galileo,26,61.0,272.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,Galileo,29,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,QZSS,3,43.0,168.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,QZSS,7,53.0,169.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,1,48.0,147.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,3,0.0,0.0,39.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,6,69.0,38.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,7,58.0,188.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,10,48.0,189.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,20,58.0,27.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,29,21.0,231.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,35,17.0,286.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443096.000,BDS,37,46.0,78.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GPS,13,27.0,136.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GPS,15,0.0,0.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GPS,18,47.0,215.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GPS,24,66.0,46.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GPS,32,0.0,0.0,24.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GLONASS,68,20.0,67.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GLONASS,69,45.0,14.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GLONASS,79,47.0,95.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GLONASS,80,25.0,160.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,GLONASS,84,37.0,241.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,Galileo,2,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,Galileo,13,0.0,0.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,Galileo,26,61.0,272.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,Galileo,29,33.0,270.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,QZSS,3,43.0,168.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,QZSS,7,53.0,169.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,1,48.0,147.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,2,0.0,0.0,28.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,3,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,4,37.0,120.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,6,69.0,38.0,31.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,7,58.0,188.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,10,48.0,189.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,20,58.0,27.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,29,21.0,231.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,35,17.0,286.0,21.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443097.000,BDS,37,46.0,78.0,33.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GPS,13,27.0,136.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GPS,15,0.0,0.0,30.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GPS,18,47.0,215.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GPS,24,66.0,46.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GPS,32,0.0,0.0,25.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GLONASS,68,20.0,67.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GLONASS,69,45.0,14.0,22.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GLONASS,79,47.0,95.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GLONASS,80,25.0,160.0,23.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,GLONASS,84,37.0,241.0,29.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,Galileo,2,0.0,0.0,26.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,Galileo,13,0.0,0.0,32.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,Galileo,26,61.0,272.0,34.0,是
0703002-0918-11-09-gnss_raw.txt,2436,443098.000,Galileo,29,33.0,270.0,29.0,是
